file_id,reference_file_id,dataset,scenario,llm_version,run_id,branch,reference_branch,loss,lag,n,mean_loss_diff,statistic,p_value,challenger_better_than_base
Part2-ILINet-S1-ChalDL-ClaudeOpus47-Run3,Part2-ILINet-S1-Base-ClaudeOpus47-Run3,ILINet,S1,ClaudeOpus47,3,ChalDL,Base,squared_error,0,261,1.9071456148453296,6.756991522962669,1.408864300392239e-11,False
Part2-ILINet-S1-ChalDL-Gemini31Pro-Run1,Part2-ILINet-S1-Base-Gemini31Pro-Run1,ILINet,S1,Gemini31Pro,1,ChalDL,Base,squared_error,0,261,0.9907078668637662,4.598271230014541,4.2601115731863104e-06,False
Part2-ILINet-S1-ChalDL-Gemini31Pro-Run2,Part2-ILINet-S1-Base-Gemini31Pro-Run2,ILINet,S1,Gemini31Pro,2,ChalDL,Base,squared_error,0,261,3.8528759017484986,7.636435670130911,2.2331775642881015e-14,False
Part2-ILINet-S1-ChalDL-GPT55-Run1,Part2-ILINet-S1-Base-GPT55-Run1,ILINet,S1,GPT55,1,ChalDL,Base,squared_error,0,261,2.0099261412854905,6.202417748683805,5.560224653687143e-10,False
Part2-ILINet-S1-ChalDL-GPT55-Run2,Part2-ILINet-S1-Base-GPT55-Run2,ILINet,S1,GPT55,2,ChalDL,Base,squared_error,0,261,2.0099261412854905,6.202417748683805,5.560224653687143e-10,False
Part2-ILINet-S1-ChalDL-GPT55-Run3,Part2-ILINet-S1-Base-GPT55-Run3,ILINet,S1,GPT55,3,ChalDL,Base,squared_error,0,261,2.0099261412854905,6.202417748683805,5.560224653687143e-10,False
Part2-ILINet-S1-ChalML-ClaudeOpus47-Run1,Part2-ILINet-S1-Base-ClaudeOpus47-Run1,ILINet,S1,ClaudeOpus47,1,ChalML,Base,squared_error,0,261,0.2110334442170235,2.6028808603052527,0.009244407248612498,False
Part2-ILINet-S1-ChalML-ClaudeOpus47-Run2,Part2-ILINet-S1-Base-ClaudeOpus47-Run2,ILINet,S1,ClaudeOpus47,2,ChalML,Base,squared_error,0,261,0.1578052859794967,1.6983867779512887,0.08943478595069786,False
Part2-ILINet-S1-ChalML-ClaudeOpus47-Run3,Part2-ILINet-S1-Base-ClaudeOpus47-Run3,ILINet,S1,ClaudeOpus47,3,ChalML,Base,squared_error,0,261,0.32459537054951565,3.7992486508548953,0.0001451354228352408,False
Part2-ILINet-S1-ChalML-Gemini31Pro-Run1,Part2-ILINet-S1-Base-Gemini31Pro-Run1,ILINet,S1,Gemini31Pro,1,ChalML,Base,squared_error,0,261,0.18928356637996882,1.6897015916391618,0.0910850586155902,False
Part2-ILINet-S1-ChalML-Gemini31Pro-Run2,Part2-ILINet-S1-Base-Gemini31Pro-Run2,ILINet,S1,Gemini31Pro,2,ChalML,Base,squared_error,0,261,0.4018655612360912,3.6010251544542364,0.0003169649047740717,False
Part2-ILINet-S1-ChalML-Gemini31Pro-Run3,Part2-ILINet-S1-Base-Gemini31Pro-Run3,ILINet,S1,Gemini31Pro,3,ChalML,Base,squared_error,0,261,0.3975413622593081,3.6268108476729157,0.0002869433333911478,False
Part2-ILINet-S1-ChalML-GPT55-Run1,Part2-ILINet-S1-Base-GPT55-Run1,ILINet,S1,GPT55,1,ChalML,Base,squared_error,0,261,0.1528052024539086,1.8132574146082798,0.06979212816168753,False
Part2-ILINet-S1-ChalML-GPT55-Run2,Part2-ILINet-S1-Base-GPT55-Run2,ILINet,S1,GPT55,2,ChalML,Base,squared_error,0,261,0.1528052024539086,1.8132574146082798,0.06979212816168753,False
Part2-ILINet-S1-ChalML-GPT55-Run3,Part2-ILINet-S1-Base-GPT55-Run3,ILINet,S1,GPT55,3,ChalML,Base,squared_error,0,261,0.1528052024539086,1.8132574146082798,0.06979212816168753,False
Part2-ILINet-S4-ChalDL-ClaudeOpus47-Run2,Part2-ILINet-S4-Base-ClaudeOpus47-Run2,ILINet,S4,ClaudeOpus47,2,ChalDL,Base,squared_error,51,261,0.2475555355770151,0.9486561408415166,0.34279552765530097,False
Part2-ILINet-S4-ChalDL-ClaudeOpus47-Run3,Part2-ILINet-S4-Base-ClaudeOpus47-Run3,ILINet,S4,ClaudeOpus47,3,ChalDL,Base,squared_error,51,261,0.10339359840383827,0.19361289373763166,0.8464790014910158,False
Part2-ILINet-S4-ChalDL-Gemini31Pro-Run1,Part2-ILINet-S4-Base-Gemini31Pro-Run1,ILINet,S4,Gemini31Pro,1,ChalDL,Base,squared_error,51,261,0.2917350815032807,0.9606673709468101,0.33671944228649,False
Part2-ILINet-S4-ChalDL-Gemini31Pro-Run2,Part2-ILINet-S4-Base-Gemini31Pro-Run2,ILINet,S4,Gemini31Pro,2,ChalDL,Base,squared_error,51,261,0.2917350815032807,0.9606673709468101,0.33671944228649,False
Part2-ILINet-S4-ChalDL-Gemini31Pro-Run3,Part2-ILINet-S4-Base-Gemini31Pro-Run3,ILINet,S4,Gemini31Pro,3,ChalDL,Base,squared_error,51,261,0.2917350815032807,0.9606673709468101,0.33671944228649,False
Part2-ILINet-S4-ChalDL-GPT55-Run1,Part2-ILINet-S4-Base-GPT55-Run1,ILINet,S4,GPT55,1,ChalDL,Base,squared_error,51,261,0.9339159918913977,2.607198154423959,0.009128651558869978,False
Part2-ILINet-S4-ChalDL-GPT55-Run2,Part2-ILINet-S4-Base-GPT55-Run2,ILINet,S4,GPT55,2,ChalDL,Base,squared_error,51,261,0.35275058362741035,0.950281354615833,0.3419693103465342,False
Part2-ILINet-S4-ChalDL-GPT55-Run3,Part2-ILINet-S4-Base-GPT55-Run3,ILINet,S4,GPT55,3,ChalDL,Base,squared_error,51,261,0.35275058362741035,0.950281354615833,0.3419693103465342,False
Part2-ILINet-S4-ChalDL-KimiK26-Run3,Part2-ILINet-S4-Base-KimiK26-Run3,ILINet,S4,KimiK26,3,ChalDL,Base,squared_error,51,261,0.195157620108169,1.1551916404985825,0.2480119572281797,False
Part2-ILINet-S4-ChalML-ClaudeOpus47-Run2,Part2-ILINet-S4-Base-ClaudeOpus47-Run2,ILINet,S4,ClaudeOpus47,2,ChalML,Base,squared_error,51,261,0.1276161827756507,0.6458108285482916,0.5184018743351088,False
Part2-ILINet-S4-ChalML-ClaudeOpus47-Run3,Part2-ILINet-S4-Base-ClaudeOpus47-Run3,ILINet,S4,ClaudeOpus47,3,ChalML,Base,squared_error,51,261,0.05054482941969927,0.2276105690008891,0.8199490027327666,False
Part2-ILINet-S4-ChalML-Gemini31Pro-Run1,Part2-ILINet-S4-Base-Gemini31Pro-Run1,ILINet,S4,Gemini31Pro,1,ChalML,Base,squared_error,51,261,0.23652276658200855,0.9534259107919792,0.3403743183803921,False
Part2-ILINet-S4-ChalML-Gemini31Pro-Run2,Part2-ILINet-S4-Base-Gemini31Pro-Run2,ILINet,S4,Gemini31Pro,2,ChalML,Base,squared_error,51,261,0.23652276658200855,0.9534259107919792,0.3403743183803921,False
Part2-ILINet-S4-ChalML-Gemini31Pro-Run3,Part2-ILINet-S4-Base-Gemini31Pro-Run3,ILINet,S4,Gemini31Pro,3,ChalML,Base,squared_error,51,261,0.23652276658200855,0.9534259107919792,0.3403743183803921,False
Part2-ILINet-S4-ChalML-GPT55-Run1,Part2-ILINet-S4-Base-GPT55-Run1,ILINet,S4,GPT55,1,ChalML,Base,squared_error,51,261,0.18263756837843784,0.8627831877271919,0.388256684450207,False
Part2-ILINet-S4-ChalML-GPT55-Run2,Part2-ILINet-S4-Base-GPT55-Run2,ILINet,S4,GPT55,2,ChalML,Base,squared_error,51,261,0.18263756837843784,0.8627831877271919,0.388256684450207,False
Part2-ILINet-S4-ChalML-GPT55-Run3,Part2-ILINet-S4-Base-GPT55-Run3,ILINet,S4,GPT55,3,ChalML,Base,squared_error,51,261,0.18263756837843784,0.8627831877271919,0.388256684450207,False
Part2-ILINet-S4-ChalML-KimiK26-Run3,Part2-ILINet-S4-Base-KimiK26-Run3,ILINet,S4,KimiK26,3,ChalML,Base,squared_error,51,261,-0.3590432598326397,-0.9959796593625273,0.3192600283325119,False
