dataset,scenario,branch,llm_version,part0_model,metric,part2_n_runs,part2_mean,part2_std,part0_value,delta_part2_minus_part0,part2_better
ILINet,S4,ChalDL,GPT55,Naive (Seasonal),mae,3,1.0565800274897656,0.05028410935828218,0.9830228084291186,0.07355721906064705,False
ILINet,S4,ChalDL,GPT55,Naive (Seasonal),rmse,3,1.4588363679933913,0.11249695914336207,1.566721894915311,-0.10788552692191966,True
ILINet,S4,ChalDL,GPT55,Naive (Seasonal),smape,3,46.304280188410985,0.010444506775961135,37.67433971815764,8.629940470253345,False
ILINet,S4,ChalDL,GPT55,Naive (Seasonal),mase,3,1.5563489874979004,0.07406880752130653,4.363864690369683,-2.8075157028717825,True
ILINet,S4,ChalDL,GPT55,Naive (Seasonal),r2,3,0.08260964576798767,0.14406610802204353,-0.0539172671879457,0.13652691295593336,True
ILINet,S4,ChalDL,GPT55,Auto-ARIMA,mae,3,1.0565800274897656,0.05028410935828218,0.926241761977118,0.1303382655126476,False
ILINet,S4,ChalDL,GPT55,Auto-ARIMA,rmse,3,1.4588363679933913,0.11249695914336207,1.504098342891279,-0.04526197489788775,True
ILINet,S4,ChalDL,GPT55,Auto-ARIMA,smape,3,46.304280188410985,0.010444506775961135,39.04432025447509,7.259959933935896,False
ILINet,S4,ChalDL,GPT55,Auto-ARIMA,mase,3,1.5563489874979004,0.07406880752130653,4.111800545398226,-2.5554515579003256,True
ILINet,S4,ChalDL,GPT55,Auto-ARIMA,r2,3,0.08260964576798767,0.14406610802204353,0.0286513071374256,0.05395833863056207,True
ILINet,S4,ChalDL,Gemini31Pro,Naive (Flat),mae,3,0.993245840029238,0.0,1.0275750383141764,-0.03432919828493841,True
ILINet,S4,ChalDL,Gemini31Pro,Naive (Flat),rmse,3,1.429691933428354,0.0,1.75539955560925,-0.3257076221808961,True
ILINet,S4,ChalDL,Gemini31Pro,Naive (Flat),smape,3,43.229386950385134,0.0,43.68751516260277,-0.45812821221763755,True
ILINet,S4,ChalDL,Gemini31Pro,Naive (Flat),mase,3,1.463057333327247,0.0,4.5616423016372405,-3.0985849683099937,True
ILINet,S4,ChalDL,Gemini31Pro,Naive (Flat),r2,3,0.1223777440288815,0.0,-0.3230451426083929,0.4454228866372744,True
ILINet,S4,ChalDL,Gemini31Pro,Naive (Seasonal),mae,3,0.993245840029238,0.0,0.9830228084291186,0.010223031600119392,False
ILINet,S4,ChalDL,Gemini31Pro,Naive (Seasonal),rmse,3,1.429691933428354,0.0,1.566721894915311,-0.137029961486957,True
ILINet,S4,ChalDL,Gemini31Pro,Naive (Seasonal),smape,3,43.229386950385134,0.0,37.67433971815764,5.555047232227494,False
ILINet,S4,ChalDL,Gemini31Pro,Naive (Seasonal),mase,3,1.463057333327247,0.0,4.363864690369683,-2.900807357042436,True
ILINet,S4,ChalDL,Gemini31Pro,Naive (Seasonal),r2,3,0.1223777440288815,0.0,-0.0539172671879457,0.1762950112168272,True
ILINet,S4,ChalDL,Gemini31Pro,Auto-ARIMA,mae,3,0.993245840029238,0.0,0.926241761977118,0.06700407805211994,False
ILINet,S4,ChalDL,Gemini31Pro,Auto-ARIMA,rmse,3,1.429691933428354,0.0,1.504098342891279,-0.0744064094629251,True
ILINet,S4,ChalDL,Gemini31Pro,Auto-ARIMA,smape,3,43.229386950385134,0.0,39.04432025447509,4.185066695910045,False
ILINet,S4,ChalDL,Gemini31Pro,Auto-ARIMA,mase,3,1.463057333327247,0.0,4.111800545398226,-2.648743212070979,True
ILINet,S4,ChalDL,Gemini31Pro,Auto-ARIMA,r2,3,0.1223777440288815,0.0,0.0286513071374256,0.0937264368914559,True
ILINet,S4,ChalDL,KimiK26,Naive (Flat),mae,3,0.9782931685925821,0.0636023143454746,1.0275750383141764,-0.04928186972159432,True
ILINet,S4,ChalDL,KimiK26,Naive (Flat),rmse,3,1.3926420404140167,0.08079865636928954,1.75539955560925,-0.36275751519523336,True
ILINet,S4,ChalDL,KimiK26,Naive (Flat),smape,3,41.86612796613425,3.1566879254179336,43.68751516260277,-1.821387196468521,True
ILINet,S4,ChalDL,KimiK26,Naive (Flat),mase,3,1.441031954799019,0.09368660674883096,4.5616423016372405,-3.1206103468382214,True
ILINet,S4,ChalDL,KimiK26,Naive (Flat),r2,3,0.16540611933890195,0.09786029729980902,-0.3230451426083929,0.4884512619472948,True
ILINet,S4,ChalDL,KimiK26,Naive (Seasonal),mae,3,0.9782931685925821,0.0636023143454746,0.9830228084291186,-0.004729639836536514,True
ILINet,S4,ChalDL,KimiK26,Naive (Seasonal),rmse,3,1.3926420404140167,0.08079865636928954,1.566721894915311,-0.17407985450129426,True
ILINet,S4,ChalDL,KimiK26,Naive (Seasonal),smape,3,41.86612796613425,3.1566879254179336,37.67433971815764,4.191788247976611,False
ILINet,S4,ChalDL,KimiK26,Naive (Seasonal),mase,3,1.441031954799019,0.09368660674883096,4.363864690369683,-2.9228327355706636,True
ILINet,S4,ChalDL,KimiK26,Naive (Seasonal),r2,3,0.16540611933890195,0.09786029729980902,-0.0539172671879457,0.21932338652684766,True
ILINet,S4,ChalDL,KimiK26,Auto-ARIMA,mae,3,0.9782931685925821,0.0636023143454746,0.926241761977118,0.052051406615464035,False
ILINet,S4,ChalDL,KimiK26,Auto-ARIMA,rmse,3,1.3926420404140167,0.08079865636928954,1.504098342891279,-0.11145630247726235,True
ILINet,S4,ChalDL,KimiK26,Auto-ARIMA,smape,3,41.86612796613425,3.1566879254179336,39.04432025447509,2.8218077116591616,False
ILINet,S4,ChalDL,KimiK26,Auto-ARIMA,mase,3,1.441031954799019,0.09368660674883096,4.111800545398226,-2.6707685905992067,True
ILINet,S4,ChalDL,KimiK26,Auto-ARIMA,r2,3,0.16540611933890195,0.09786029729980902,0.0286513071374256,0.13675481220147634,True
ILINet,S4,ChalML,ClaudeOpus47,Naive (Flat),mae,3,0.8482418918776871,0.016901917145287958,1.0275750383141764,-0.17933314643648934,True
ILINet,S4,ChalML,ClaudeOpus47,Naive (Flat),rmse,3,1.3051149542767035,0.02282199710781005,1.75539955560925,-0.45028460133254655,True
ILINet,S4,ChalML,ClaudeOpus47,Naive (Flat),smape,3,35.00003282301379,0.4710430245998569,43.68751516260277,-8.687482339588982,True
ILINet,S4,ChalML,ClaudeOpus47,Naive (Flat),mase,3,1.2494656109614273,0.024896629646065413,4.5616423016372405,-3.3121766906758134,True
ILINet,S4,ChalML,ClaudeOpus47,Naive (Flat),r2,3,0.26850939954130426,0.025706436651910386,-0.3230451426083929,0.5915545421496972,True
ILINet,S4,ChalML,ClaudeOpus47,Naive (Seasonal),mae,3,0.8482418918776871,0.016901917145287958,0.9830228084291186,-0.13478091655143154,True
ILINet,S4,ChalML,ClaudeOpus47,Naive (Seasonal),rmse,3,1.3051149542767035,0.02282199710781005,1.566721894915311,-0.26160694063860745,True
ILINet,S4,ChalML,ClaudeOpus47,Naive (Seasonal),smape,3,35.00003282301379,0.4710430245998569,37.67433971815764,-2.6743068951438502,True
ILINet,S4,ChalML,ClaudeOpus47,Naive (Seasonal),mase,3,1.2494656109614273,0.024896629646065413,4.363864690369683,-3.1143990794082557,True
ILINet,S4,ChalML,ClaudeOpus47,Naive (Seasonal),r2,3,0.26850939954130426,0.025706436651910386,-0.0539172671879457,0.32242666672924997,True
ILINet,S4,ChalML,ClaudeOpus47,Auto-ARIMA,mae,3,0.8482418918776871,0.016901917145287958,0.926241761977118,-0.07799987009943099,True
ILINet,S4,ChalML,ClaudeOpus47,Auto-ARIMA,rmse,3,1.3051149542767035,0.02282199710781005,1.504098342891279,-0.19898338861457554,True
ILINet,S4,ChalML,ClaudeOpus47,Auto-ARIMA,smape,3,35.00003282301379,0.4710430245998569,39.04432025447509,-4.044287431461299,True
ILINet,S4,ChalML,ClaudeOpus47,Auto-ARIMA,mase,3,1.2494656109614273,0.024896629646065413,4.111800545398226,-2.8623349344367988,True
ILINet,S4,ChalML,ClaudeOpus47,Auto-ARIMA,r2,3,0.26850939954130426,0.025706436651910386,0.0286513071374256,0.23985809240387868,True
ILINet,S4,ChalML,DeepSeekV4Pro,Naive (Flat),mae,1,0.8677585439463601,,1.0275750383141764,-0.1598164943678163,True
ILINet,S4,ChalML,DeepSeekV4Pro,Naive (Flat),rmse,1,1.331467524523388,,1.75539955560925,-0.4239320310858621,True
ILINet,S4,ChalML,DeepSeekV4Pro,Naive (Flat),smape,1,35.543946487928565,,43.68751516260277,-8.143568674674206,True
ILINet,S4,ChalML,DeepSeekV4Pro,Naive (Flat),mase,1,1.2782137615000977,,4.5616423016372405,-3.283428540137143,True
ILINet,S4,ChalML,DeepSeekV4Pro,Naive (Flat),r2,1,0.2388261657012677,,-0.3230451426083929,0.5618713083096606,True
ILINet,S4,ChalML,DeepSeekV4Pro,Naive (Seasonal),mae,1,0.8677585439463601,,0.9830228084291186,-0.1152642644827585,True
ILINet,S4,ChalML,DeepSeekV4Pro,Naive (Seasonal),rmse,1,1.331467524523388,,1.566721894915311,-0.23525437039192298,True
ILINet,S4,ChalML,DeepSeekV4Pro,Naive (Seasonal),smape,1,35.543946487928565,,37.67433971815764,-2.1303932302290747,True
ILINet,S4,ChalML,DeepSeekV4Pro,Naive (Seasonal),mase,1,1.2782137615000977,,4.363864690369683,-3.085650928869585,True
ILINet,S4,ChalML,DeepSeekV4Pro,Naive (Seasonal),r2,1,0.2388261657012677,,-0.0539172671879457,0.2927434328892134,True
ILINet,S4,ChalML,DeepSeekV4Pro,Auto-ARIMA,mae,1,0.8677585439463601,,0.926241761977118,-0.058483218030757955,True
ILINet,S4,ChalML,DeepSeekV4Pro,Auto-ARIMA,rmse,1,1.331467524523388,,1.504098342891279,-0.17263081836789107,True
ILINet,S4,ChalML,DeepSeekV4Pro,Auto-ARIMA,smape,1,35.543946487928565,,39.04432025447509,-3.5003737665465238,True
ILINet,S4,ChalML,DeepSeekV4Pro,Auto-ARIMA,mase,1,1.2782137615000977,,4.111800545398226,-2.833586783898128,True
ILINet,S4,ChalML,DeepSeekV4Pro,Auto-ARIMA,r2,1,0.2388261657012677,,0.0286513071374256,0.2101748585638421,True
ILINet,S4,ChalML,GPT55,Naive (Flat),mae,3,0.8677585447049926,0.0,1.0275750383141764,-0.15981649360918382,True
ILINet,S4,ChalML,GPT55,Naive (Flat),rmse,3,1.3314675266239815,0.0,1.75539955560925,-0.4239320289852686,True
ILINet,S4,ChalML,GPT55,Naive (Flat),smape,3,35.543946457119034,0.0,43.68751516260277,-8.143568705483737,True
ILINet,S4,ChalML,GPT55,Naive (Flat),mase,3,1.278213762617568,0.0,4.5616423016372405,-3.2834285390196722,True
ILINet,S4,ChalML,GPT55,Naive (Flat),r2,3,0.2388261632995312,0.0,-0.3230451426083929,0.5618713059079241,True
ILINet,S4,ChalML,GPT55,Naive (Seasonal),mae,3,0.8677585447049926,0.0,0.9830228084291186,-0.11526426372412601,True
ILINet,S4,ChalML,GPT55,Naive (Seasonal),rmse,3,1.3314675266239815,0.0,1.566721894915311,-0.2352543682913295,True
ILINet,S4,ChalML,GPT55,Naive (Seasonal),smape,3,35.543946457119034,0.0,37.67433971815764,-2.1303932610386056,True
ILINet,S4,ChalML,GPT55,Naive (Seasonal),mase,3,1.278213762617568,0.0,4.363864690369683,-3.0856509277521145,True
ILINet,S4,ChalML,GPT55,Naive (Seasonal),r2,3,0.2388261632995312,0.0,-0.0539172671879457,0.2927434304874769,True
ILINet,S4,ChalML,GPT55,Auto-ARIMA,mae,3,0.8677585447049926,0.0,0.926241761977118,-0.058483217272125465,True
ILINet,S4,ChalML,GPT55,Auto-ARIMA,rmse,3,1.3314675266239815,0.0,1.504098342891279,-0.1726308162672976,True
ILINet,S4,ChalML,GPT55,Auto-ARIMA,smape,3,35.543946457119034,0.0,39.04432025447509,-3.5003737973560547,True
ILINet,S4,ChalML,GPT55,Auto-ARIMA,mase,3,1.278213762617568,0.0,4.111800545398226,-2.8335867827806576,True
ILINet,S4,ChalML,GPT55,Auto-ARIMA,r2,3,0.2388261632995312,0.0,0.0286513071374256,0.21017485616210563,True
ILINet,S4,ChalML,Gemini31Pro,Naive (Flat),mae,3,0.9314890561806836,0.0,1.0275750383141764,-0.09608598213349284,True
ILINet,S4,ChalML,Gemini31Pro,Naive (Flat),rmse,3,1.4102505839703925,0.0,1.75539955560925,-0.3451489716388576,True
ILINet,S4,ChalML,Gemini31Pro,Naive (Flat),smape,3,36.914318445214526,0.0,43.68751516260277,-6.773196717388245,True
ILINet,S4,ChalML,Gemini31Pro,Naive (Flat),mase,3,1.3720892045408497,0.0,4.5616423016372405,-3.1895530970963906,True
ILINet,S4,ChalML,Gemini31Pro,Naive (Flat),r2,3,0.1460837642750522,0.0,-0.3230451426083929,0.4691289068834451,True
ILINet,S4,ChalML,Gemini31Pro,Naive (Seasonal),mae,3,0.9314890561806836,0.0,0.9830228084291186,-0.05153375224843504,True
ILINet,S4,ChalML,Gemini31Pro,Naive (Seasonal),rmse,3,1.4102505839703925,0.0,1.566721894915311,-0.1564713109449185,True
ILINet,S4,ChalML,Gemini31Pro,Naive (Seasonal),smape,3,36.914318445214526,0.0,37.67433971815764,-0.7600212729431135,True
ILINet,S4,ChalML,Gemini31Pro,Naive (Seasonal),mase,3,1.3720892045408497,0.0,4.363864690369683,-2.991775485828833,True
ILINet,S4,ChalML,Gemini31Pro,Naive (Seasonal),r2,3,0.1460837642750522,0.0,-0.0539172671879457,0.2000010314629979,True
ILINet,S4,ChalML,Gemini31Pro,Auto-ARIMA,mae,3,0.9314890561806836,0.0,0.926241761977118,0.005247294203565511,False
ILINet,S4,ChalML,Gemini31Pro,Auto-ARIMA,rmse,3,1.4102505839703925,0.0,1.504098342891279,-0.09384775892088659,True
ILINet,S4,ChalML,Gemini31Pro,Auto-ARIMA,smape,3,36.914318445214526,0.0,39.04432025447509,-2.1300018092605626,True
ILINet,S4,ChalML,Gemini31Pro,Auto-ARIMA,mase,3,1.3720892045408497,0.0,4.111800545398226,-2.739711340857376,True
ILINet,S4,ChalML,Gemini31Pro,Auto-ARIMA,r2,3,0.1460837642750522,0.0,0.0286513071374256,0.11743245713762661,True
ILINet,S4,ChalML,KimiK26,Naive (Flat),mae,2,0.849965870440613,0.23540423745505987,1.0275750383141764,-0.1776091678735634,True
ILINet,S4,ChalML,KimiK26,Naive (Flat),rmse,2,1.425917787822639,0.460688366669844,1.75539955560925,-0.3294817677866111,True
ILINet,S4,ChalML,KimiK26,Naive (Flat),smape,2,35.857550447525874,9.825929596514683,43.68751516260277,-7.829964715076898,True
ILINet,S4,ChalML,KimiK26,Naive (Flat),mase,2,1.252005042164999,0.3467519138009133,4.5616423016372405,-3.3096372594722414,True
ILINet,S4,ChalML,KimiK26,Naive (Flat),r2,2,0.08144271496277294,0.5640978214250519,-0.3230451426083929,0.40448785757116584,True
ILINet,S4,ChalML,KimiK26,Naive (Seasonal),mae,2,0.849965870440613,0.23540423745505987,0.9830228084291186,-0.1330569379885056,True
ILINet,S4,ChalML,KimiK26,Naive (Seasonal),rmse,2,1.425917787822639,0.460688366669844,1.566721894915311,-0.140804107092672,True
ILINet,S4,ChalML,KimiK26,Naive (Seasonal),smape,2,35.857550447525874,9.825929596514683,37.67433971815764,-1.8167892706317659,True
ILINet,S4,ChalML,KimiK26,Naive (Seasonal),mase,2,1.252005042164999,0.3467519138009133,4.363864690369683,-3.1118596482046836,True
ILINet,S4,ChalML,KimiK26,Naive (Seasonal),r2,2,0.08144271496277294,0.5640978214250519,-0.0539172671879457,0.13535998215071865,True
ILINet,S4,ChalML,KimiK26,Auto-ARIMA,mae,2,0.849965870440613,0.23540423745505987,0.926241761977118,-0.07627589153650505,True
ILINet,S4,ChalML,KimiK26,Auto-ARIMA,rmse,2,1.425917787822639,0.460688366669844,1.504098342891279,-0.07818055506864008,True
ILINet,S4,ChalML,KimiK26,Auto-ARIMA,smape,2,35.857550447525874,9.825929596514683,39.04432025447509,-3.186769806949215,True
ILINet,S4,ChalML,KimiK26,Auto-ARIMA,mase,2,1.252005042164999,0.3467519138009133,4.111800545398226,-2.8597955032332267,True
ILINet,S4,ChalML,KimiK26,Auto-ARIMA,r2,2,0.08144271496277294,0.5640978214250519,0.0286513071374256,0.052791407825347345,True
IceCreamHeater,S1,Base,ClaudeOpus47,Naive (Flat),mae,3,15.564463216060402,0.20385780583249719,16.975,-1.4105367839396,True
IceCreamHeater,S1,Base,ClaudeOpus47,Naive (Flat),rmse,3,19.274241959539633,0.29089228870479067,23.47924615484918,-4.205004195309545,True
IceCreamHeater,S1,Base,ClaudeOpus47,Naive (Flat),smape,3,26.87768311808708,0.24004249592614277,31.55833714450574,-4.680654026418658,True
IceCreamHeater,S1,Base,ClaudeOpus47,Naive (Flat),mase,3,3.71309089794905,0.048632744528667726,3.954117210682493,-0.24102631273344288,True
IceCreamHeater,S1,Base,ClaudeOpus47,Naive (Flat),r2,3,-0.248206387810738,0.037506721346109835,-0.8519708317323538,0.6037644439216158,True
IceCreamHeater,S1,Base,ClaudeOpus47,Naive (Seasonal),mae,3,15.564463216060402,0.20385780583249719,12.325,3.239463216060402,False
IceCreamHeater,S1,Base,ClaudeOpus47,Naive (Seasonal),rmse,3,19.274241959539633,0.29089228870479067,14.687579787017327,4.586662172522306,False
IceCreamHeater,S1,Base,ClaudeOpus47,Naive (Seasonal),smape,3,26.87768311808708,0.24004249592614277,22.703455845330343,4.174227272756738,False
IceCreamHeater,S1,Base,ClaudeOpus47,Naive (Seasonal),mase,3,3.71309089794905,0.048632744528667726,2.8709569732937683,0.8421339246552817,False
IceCreamHeater,S1,Base,ClaudeOpus47,Naive (Seasonal),r2,3,-0.248206387810738,0.037506721346109835,0.2752865490445566,-0.5234929368552946,False
IceCreamHeater,S1,Base,ClaudeOpus47,Auto-ARIMA,mae,3,15.564463216060402,0.20385780583249719,7.133823335627705,8.430639880432697,False
IceCreamHeater,S1,Base,ClaudeOpus47,Auto-ARIMA,rmse,3,19.274241959539633,0.29089228870479067,9.511379835683252,9.762862123856381,False
IceCreamHeater,S1,Base,ClaudeOpus47,Auto-ARIMA,smape,3,26.87768311808708,0.24004249592614277,12.619000816939066,14.258682301148015,False
IceCreamHeater,S1,Base,ClaudeOpus47,Auto-ARIMA,mase,3,3.71309089794905,0.048632744528667726,1.6617362962812308,2.0513546016678195,False
IceCreamHeater,S1,Base,ClaudeOpus47,Auto-ARIMA,r2,3,-0.248206387810738,0.037506721346109835,0.6960844682841762,-0.9442908560949143,False
IceCreamHeater,S1,Base,DeepSeekV4Pro,Naive (Flat),mae,3,15.564463216060402,0.20385780583249719,16.975,-1.4105367839396,True
IceCreamHeater,S1,Base,DeepSeekV4Pro,Naive (Flat),rmse,3,19.274241959539633,0.29089228870479067,23.47924615484918,-4.205004195309545,True
IceCreamHeater,S1,Base,DeepSeekV4Pro,Naive (Flat),smape,3,26.87768311808708,0.24004249592614277,31.55833714450574,-4.680654026418658,True
IceCreamHeater,S1,Base,DeepSeekV4Pro,Naive (Flat),mase,3,3.71309089794905,0.048632744528667726,3.954117210682493,-0.24102631273344288,True
IceCreamHeater,S1,Base,DeepSeekV4Pro,Naive (Flat),r2,3,-0.248206387810738,0.037506721346109835,-0.8519708317323538,0.6037644439216158,True
IceCreamHeater,S1,Base,DeepSeekV4Pro,Naive (Seasonal),mae,3,15.564463216060402,0.20385780583249719,12.325,3.239463216060402,False
IceCreamHeater,S1,Base,DeepSeekV4Pro,Naive (Seasonal),rmse,3,19.274241959539633,0.29089228870479067,14.687579787017327,4.586662172522306,False
IceCreamHeater,S1,Base,DeepSeekV4Pro,Naive (Seasonal),smape,3,26.87768311808708,0.24004249592614277,22.703455845330343,4.174227272756738,False
IceCreamHeater,S1,Base,DeepSeekV4Pro,Naive (Seasonal),mase,3,3.71309089794905,0.048632744528667726,2.8709569732937683,0.8421339246552817,False
IceCreamHeater,S1,Base,DeepSeekV4Pro,Naive (Seasonal),r2,3,-0.248206387810738,0.037506721346109835,0.2752865490445566,-0.5234929368552946,False
IceCreamHeater,S1,Base,DeepSeekV4Pro,Auto-ARIMA,mae,3,15.564463216060402,0.20385780583249719,7.133823335627705,8.430639880432697,False
IceCreamHeater,S1,Base,DeepSeekV4Pro,Auto-ARIMA,rmse,3,19.274241959539633,0.29089228870479067,9.511379835683252,9.762862123856381,False
IceCreamHeater,S1,Base,DeepSeekV4Pro,Auto-ARIMA,smape,3,26.87768311808708,0.24004249592614277,12.619000816939066,14.258682301148015,False
IceCreamHeater,S1,Base,DeepSeekV4Pro,Auto-ARIMA,mase,3,3.71309089794905,0.048632744528667726,1.6617362962812308,2.0513546016678195,False
IceCreamHeater,S1,Base,DeepSeekV4Pro,Auto-ARIMA,r2,3,-0.248206387810738,0.037506721346109835,0.6960844682841762,-0.9442908560949143,False
IceCreamHeater,S1,Base,GPT55,Naive (Flat),mae,3,15.329068497912806,0.0,16.975,-1.6459315020871959,True
IceCreamHeater,S1,Base,GPT55,Naive (Flat),rmse,3,18.93834847716184,0.0,23.47924615484918,-4.54089767768734,True
IceCreamHeater,S1,Base,GPT55,Naive (Flat),smape,3,26.60050591880726,0.0,31.55833714450574,-4.957831225698477,True
IceCreamHeater,S1,Base,GPT55,Naive (Flat),mase,3,3.656934641658937,0.0,3.954117210682493,-0.2971825690235561,True
IceCreamHeater,S1,Base,GPT55,Naive (Flat),r2,3,-0.2048973564795444,0.0,-0.8519708317323538,0.6470734752528093,True
IceCreamHeater,S1,Base,GPT55,Naive (Seasonal),mae,3,15.329068497912806,0.0,12.325,3.0040684979128063,False
IceCreamHeater,S1,Base,GPT55,Naive (Seasonal),rmse,3,18.93834847716184,0.0,14.687579787017327,4.250768690144511,False
IceCreamHeater,S1,Base,GPT55,Naive (Seasonal),smape,3,26.60050591880726,0.0,22.703455845330343,3.897050073476919,False
IceCreamHeater,S1,Base,GPT55,Naive (Seasonal),mase,3,3.656934641658937,0.0,2.8709569732937683,0.7859776683651685,False
IceCreamHeater,S1,Base,GPT55,Naive (Seasonal),r2,3,-0.2048973564795444,0.0,0.2752865490445566,-0.48018390552410106,False
IceCreamHeater,S1,Base,GPT55,Auto-ARIMA,mae,3,15.329068497912806,0.0,7.133823335627705,8.1952451622851,False
IceCreamHeater,S1,Base,GPT55,Auto-ARIMA,rmse,3,18.93834847716184,0.0,9.511379835683252,9.426968641478586,False
IceCreamHeater,S1,Base,GPT55,Auto-ARIMA,smape,3,26.60050591880726,0.0,12.619000816939066,13.981505101868196,False
IceCreamHeater,S1,Base,GPT55,Auto-ARIMA,mase,3,3.656934641658937,0.0,1.6617362962812308,1.995198345377706,False
IceCreamHeater,S1,Base,GPT55,Auto-ARIMA,r2,3,-0.2048973564795444,0.0,0.6960844682841762,-0.9009818247637207,False
IceCreamHeater,S1,Base,Gemini31Pro,Naive (Flat),mae,3,15.329068497912806,0.0,16.975,-1.6459315020871959,True
IceCreamHeater,S1,Base,Gemini31Pro,Naive (Flat),rmse,3,18.93834847716184,0.0,23.47924615484918,-4.54089767768734,True
IceCreamHeater,S1,Base,Gemini31Pro,Naive (Flat),smape,3,26.60050591880726,0.0,31.55833714450574,-4.957831225698477,True
IceCreamHeater,S1,Base,Gemini31Pro,Naive (Flat),mase,3,3.656934641658937,0.0,3.954117210682493,-0.2971825690235561,True
IceCreamHeater,S1,Base,Gemini31Pro,Naive (Flat),r2,3,-0.2048973564795444,0.0,-0.8519708317323538,0.6470734752528093,True
IceCreamHeater,S1,Base,Gemini31Pro,Naive (Seasonal),mae,3,15.329068497912806,0.0,12.325,3.0040684979128063,False
IceCreamHeater,S1,Base,Gemini31Pro,Naive (Seasonal),rmse,3,18.93834847716184,0.0,14.687579787017327,4.250768690144511,False
IceCreamHeater,S1,Base,Gemini31Pro,Naive (Seasonal),smape,3,26.60050591880726,0.0,22.703455845330343,3.897050073476919,False
IceCreamHeater,S1,Base,Gemini31Pro,Naive (Seasonal),mase,3,3.656934641658937,0.0,2.8709569732937683,0.7859776683651685,False
IceCreamHeater,S1,Base,Gemini31Pro,Naive (Seasonal),r2,3,-0.2048973564795444,0.0,0.2752865490445566,-0.48018390552410106,False
IceCreamHeater,S1,Base,Gemini31Pro,Auto-ARIMA,mae,3,15.329068497912806,0.0,7.133823335627705,8.1952451622851,False
IceCreamHeater,S1,Base,Gemini31Pro,Auto-ARIMA,rmse,3,18.93834847716184,0.0,9.511379835683252,9.426968641478586,False
IceCreamHeater,S1,Base,Gemini31Pro,Auto-ARIMA,smape,3,26.60050591880726,0.0,12.619000816939066,13.981505101868196,False
IceCreamHeater,S1,Base,Gemini31Pro,Auto-ARIMA,mase,3,3.656934641658937,0.0,1.6617362962812308,1.995198345377706,False
IceCreamHeater,S1,Base,Gemini31Pro,Auto-ARIMA,r2,3,-0.2048973564795444,0.0,0.6960844682841762,-0.9009818247637207,False
IceCreamHeater,S1,Base,Grok43,Naive (Flat),mae,3,15.329068497912806,0.0,16.975,-1.6459315020871959,True
IceCreamHeater,S1,Base,Grok43,Naive (Flat),rmse,3,18.93834847716184,0.0,23.47924615484918,-4.54089767768734,True
IceCreamHeater,S1,Base,Grok43,Naive (Flat),smape,3,26.60050591880726,0.0,31.55833714450574,-4.957831225698477,True
IceCreamHeater,S1,Base,Grok43,Naive (Flat),mase,3,3.656934641658937,0.0,3.954117210682493,-0.2971825690235561,True
IceCreamHeater,S1,Base,Grok43,Naive (Flat),r2,3,-0.2048973564795444,0.0,-0.8519708317323538,0.6470734752528093,True
IceCreamHeater,S1,Base,Grok43,Naive (Seasonal),mae,3,15.329068497912806,0.0,12.325,3.0040684979128063,False
IceCreamHeater,S1,Base,Grok43,Naive (Seasonal),rmse,3,18.93834847716184,0.0,14.687579787017327,4.250768690144511,False
IceCreamHeater,S1,Base,Grok43,Naive (Seasonal),smape,3,26.60050591880726,0.0,22.703455845330343,3.897050073476919,False
IceCreamHeater,S1,Base,Grok43,Naive (Seasonal),mase,3,3.656934641658937,0.0,2.8709569732937683,0.7859776683651685,False
IceCreamHeater,S1,Base,Grok43,Naive (Seasonal),r2,3,-0.2048973564795444,0.0,0.2752865490445566,-0.48018390552410106,False
IceCreamHeater,S1,Base,Grok43,Auto-ARIMA,mae,3,15.329068497912806,0.0,7.133823335627705,8.1952451622851,False
IceCreamHeater,S1,Base,Grok43,Auto-ARIMA,rmse,3,18.93834847716184,0.0,9.511379835683252,9.426968641478586,False
IceCreamHeater,S1,Base,Grok43,Auto-ARIMA,smape,3,26.60050591880726,0.0,12.619000816939066,13.981505101868196,False
IceCreamHeater,S1,Base,Grok43,Auto-ARIMA,mase,3,3.656934641658937,0.0,1.6617362962812308,1.995198345377706,False
IceCreamHeater,S1,Base,Grok43,Auto-ARIMA,r2,3,-0.2048973564795444,0.0,0.6960844682841762,-0.9009818247637207,False
IceCreamHeater,S1,Base,KimiK26,Naive (Flat),mae,3,23.351333333333333,3.4983868187113507,16.975,6.376333333333331,False
IceCreamHeater,S1,Base,KimiK26,Naive (Flat),rmse,3,27.534996186791574,4.282356534673427,23.47924615484918,4.055750031942395,False
IceCreamHeater,S1,Base,KimiK26,Naive (Flat),smape,3,48.66662621054737,12.620804557797602,31.55833714450574,17.108289066041632,False
IceCreamHeater,S1,Base,KimiK26,Naive (Flat),mase,3,5.5707429193899785,0.8345824763592441,3.954117210682493,1.6166257087074856,False
IceCreamHeater,S1,Base,KimiK26,Naive (Flat),r2,3,-1.5881121742313373,0.778488804715712,-0.8519708317323538,-0.7361413424989836,False
IceCreamHeater,S1,Base,KimiK26,Naive (Seasonal),mae,3,23.351333333333333,3.4983868187113507,12.325,11.026333333333334,False
IceCreamHeater,S1,Base,KimiK26,Naive (Seasonal),rmse,3,27.534996186791574,4.282356534673427,14.687579787017327,12.847416399774247,False
